dataset,graph_name,strategy,trial,fraction_removed,nodes_remaining,largest_component_ratio,global_efficiency_ratio
pems-bay,pems-bay,random,5,0.0,325,0.9815384615384616,1.0
pems-bay,pems-bay,random,5,0.05,309,0.9292307692307692,0.9772800836446173
pems-bay,pems-bay,random,5,0.1,293,0.8830769230769231,0.9836205008128425
pems-bay,pems-bay,random,5,0.15000000000000002,276,0.8307692307692308,0.9778566026801025
pems-bay,pems-bay,random,5,0.2,260,0.7846153846153846,0.9752100765175878
pems-bay,pems-bay,random,5,0.25,244,0.7415384615384616,0.9588463304978461
pems-bay,pems-bay,random,5,0.30000000000000004,227,0.6892307692307692,0.8915477568988017
pems-bay,pems-bay,random,5,0.35000000000000003,211,0.6430769230769231,0.8895989015016242
pems-bay,pems-bay,random,5,0.4,195,0.48,0.7791035164327776
pems-bay,pems-bay,random,5,0.45,179,0.44,0.7663674235969032
pems-bay,pems-bay,random,5,0.5,163,0.4,0.7394947197391794
pems-bay,pems-bay,random,5,0.55,146,0.36615384615384616,0.7275506823583615
pems-bay,pems-bay,random,5,0.6000000000000001,130,0.25846153846153846,0.5604748239675957
pems-bay,pems-bay,random,5,0.65,114,0.13538461538461538,0.41098339121315086
pems-bay,pems-bay,random,5,0.7000000000000001,97,0.12,0.3724782657154781
pems-bay,pems-bay,random,5,0.75,81,0.055384615384615386,0.2636183742530753
pems-bay,pems-bay,random,5,0.8,65,0.04923076923076923,0.2624450521683067
pems-bay,pems-bay,random,5,0.8500000000000001,49,0.04,0.2535689252032761
pems-bay,pems-bay,random,5,0.9,33,0.021538461538461538,0.18365352484793646
pems-bay,pems-bay,random,5,0.9500000000000001,16,0.009230769230769232,0.1719309594321107
pems-bay,pems-bay,random,5,1.0,0,0.0,0.0
pems-bay,pems-bay,random,6,0.0,325,0.9815384615384616,1.0
pems-bay,pems-bay,random,6,0.05,309,0.9323076923076923,0.9869321994511611
pems-bay,pems-bay,random,6,0.1,293,0.8830769230769231,0.9883754754775269
pems-bay,pems-bay,random,6,0.15000000000000002,276,0.8307692307692308,0.9865079049501869
pems-bay,pems-bay,random,6,0.2,260,0.7815384615384615,0.9749417060405381
pems-bay,pems-bay,random,6,0.25,244,0.7323076923076923,0.96205213453042
pems-bay,pems-bay,random,6,0.30000000000000004,227,0.683076923076923,0.9720915167543407
pems-bay,pems-bay,random,6,0.35000000000000003,211,0.6246153846153846,0.9408563139272141
pems-bay,pems-bay,random,6,0.4,195,0.5784615384615385,0.9077596786242202
pems-bay,pems-bay,random,6,0.45,179,0.39384615384615385,0.7095326661373498
pems-bay,pems-bay,random,6,0.5,163,0.3630769230769231,0.7120133144821347
pems-bay,pems-bay,random,6,0.55,146,0.3292307692307692,0.6900754789130714
pems-bay,pems-bay,random,6,0.6000000000000001,130,0.2153846153846154,0.5038541902350875
pems-bay,pems-bay,random,6,0.65,114,0.15692307692307692,0.43079452029925897
pems-bay,pems-bay,random,6,0.7000000000000001,97,0.09538461538461539,0.3432964120266208
pems-bay,pems-bay,random,6,0.75,81,0.07692307692307693,0.3306714484315984
pems-bay,pems-bay,random,6,0.8,65,0.06461538461538462,0.33802854702634566
pems-bay,pems-bay,random,6,0.8500000000000001,49,0.046153846153846156,0.3412888024645574
pems-bay,pems-bay,random,6,0.9,33,0.027692307692307693,0.2982741644693437
pems-bay,pems-bay,random,6,0.9500000000000001,16,0.012307692307692308,0.32093779093993996
pems-bay,pems-bay,random,6,1.0,0,0.0,0.0
pems-bay,pems-bay,random,7,0.0,325,0.9815384615384616,1.0
pems-bay,pems-bay,random,7,0.05,309,0.9353846153846154,1.0059715699988343
pems-bay,pems-bay,random,7,0.1,293,0.8861538461538462,1.0019933948480806
pems-bay,pems-bay,random,7,0.15000000000000002,276,0.8338461538461538,0.9998260273434777
pems-bay,pems-bay,random,7,0.2,260,0.7876923076923077,1.012411540960029
pems-bay,pems-bay,random,7,0.25,244,0.7384615384615385,1.0070260538182625
pems-bay,pems-bay,random,7,0.30000000000000004,227,0.6923076923076923,1.0136198969173755
pems-bay,pems-bay,random,7,0.35000000000000003,211,0.6430769230769231,1.0070693390921643
pems-bay,pems-bay,random,7,0.4,195,0.5938461538461538,1.005502883597457
pems-bay,pems-bay,random,7,0.45,179,0.5446153846153846,0.9822175587689569
pems-bay,pems-bay,random,7,0.5,163,0.48307692307692307,0.92564564282877
pems-bay,pems-bay,random,7,0.55,146,0.3446153846153846,0.6780324777916257
pems-bay,pems-bay,random,7,0.6000000000000001,130,0.28923076923076924,0.5885500058686056
pems-bay,pems-bay,random,7,0.65,114,0.25846153846153846,0.5773727003183055
pems-bay,pems-bay,random,7,0.7000000000000001,97,0.21846153846153846,0.6053291692605054
pems-bay,pems-bay,random,7,0.75,81,0.11384615384615385,0.4170472983388914
pems-bay,pems-bay,random,7,0.8,65,0.09846153846153846,0.4417429068310293
pems-bay,pems-bay,random,7,0.8500000000000001,49,0.07692307692307693,0.4495462700370106
pems-bay,pems-bay,random,7,0.9,33,0.021538461538461538,0.2451318679176004
pems-bay,pems-bay,random,7,0.9500000000000001,16,0.006153846153846154,0.06877238377284428
pems-bay,pems-bay,random,7,1.0,0,0.0,0.0
pems-bay,pems-bay,random,8,0.0,325,0.9815384615384616,1.0
pems-bay,pems-bay,random,8,0.05,309,0.9323076923076923,1.0003782127177283
pems-bay,pems-bay,random,8,0.1,293,0.88,0.9936750047273026
pems-bay,pems-bay,random,8,0.15000000000000002,276,0.8276923076923077,0.9925755928086911
pems-bay,pems-bay,random,8,0.2,260,0.7784615384615384,0.989236620797569
pems-bay,pems-bay,random,8,0.25,244,0.7261538461538461,0.9568728582676914
pems-bay,pems-bay,random,8,0.30000000000000004,227,0.6738461538461539,0.9581603365593662
pems-bay,pems-bay,random,8,0.35000000000000003,211,0.6276923076923077,0.9436295423931272
pems-bay,pems-bay,random,8,0.4,195,0.5784615384615385,0.925507207333115
pems-bay,pems-bay,random,8,0.45,179,0.5107692307692308,0.8731084024547043
pems-bay,pems-bay,random,8,0.5,163,0.4338461538461538,0.8200197518304175
pems-bay,pems-bay,random,8,0.55,146,0.35384615384615387,0.71651483263059
pems-bay,pems-bay,random,8,0.6000000000000001,130,0.27692307692307694,0.58339180020885
pems-bay,pems-bay,random,8,0.65,114,0.24923076923076923,0.5992705642630457
pems-bay,pems-bay,random,8,0.7000000000000001,97,0.18153846153846154,0.5265083504633791
pems-bay,pems-bay,random,8,0.75,81,0.14461538461538462,0.4944953594762055
pems-bay,pems-bay,random,8,0.8,65,0.10461538461538461,0.4140919657163663
pems-bay,pems-bay,random,8,0.8500000000000001,49,0.043076923076923075,0.32881587134540563
pems-bay,pems-bay,random,8,0.9,33,0.018461538461538463,0.21491369929013845
pems-bay,pems-bay,random,8,0.9500000000000001,16,0.009230769230769232,0.18912405537532176
pems-bay,pems-bay,random,8,1.0,0,0.0,0.0
pems-bay,pems-bay,random,9,0.0,325,0.9815384615384616,1.0
pems-bay,pems-bay,random,9,0.05,309,0.9323076923076923,0.9966921848192388
pems-bay,pems-bay,random,9,0.1,293,0.8830769230769231,0.9911890888287892
pems-bay,pems-bay,random,9,0.15000000000000002,276,0.8307692307692308,0.9940350167780864
pems-bay,pems-bay,random,9,0.2,260,0.7784615384615384,0.9776327433526766
pems-bay,pems-bay,random,9,0.25,244,0.7292307692307692,0.956400865963048
pems-bay,pems-bay,random,9,0.30000000000000004,227,0.676923076923077,0.9463172324684267
pems-bay,pems-bay,random,9,0.35000000000000003,211,0.6276923076923077,0.8473126846935557
pems-bay,pems-bay,random,9,0.4,195,0.5323076923076923,0.7437751742548498
pems-bay,pems-bay,random,9,0.45,179,0.49230769230769234,0.7448494523391365
pems-bay,pems-bay,random,9,0.5,163,0.4492307692307692,0.7356704247609014
pems-bay,pems-bay,random,9,0.55,146,0.40307692307692305,0.7435051485385566
pems-bay,pems-bay,random,9,0.6000000000000001,130,0.36,0.7099219345911308
pems-bay,pems-bay,random,9,0.65,114,0.18153846153846154,0.47520623350350505
pems-bay,pems-bay,random,9,0.7000000000000001,97,0.11384615384615385,0.39197747731354327
pems-bay,pems-bay,random,9,0.75,81,0.09538461538461539,0.34706755694675434
pems-bay,pems-bay,random,9,0.8,65,0.06461538461538462,0.31863042078382436
pems-bay,pems-bay,random,9,0.8500000000000001,49,0.052307692307692305,0.33560928850664
pems-bay,pems-bay,random,9,0.9,33,0.03076923076923077,0.290998731012855
pems-bay,pems-bay,random,9,0.9500000000000001,16,0.009230769230769232,0.1719309594321107
pems-bay,pems-bay,random,9,1.0,0,0.0,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.0,325,0.42153846153846153,1.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.05,309,0.39076923076923076,0.9121168470044302
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.1,293,0.36923076923076925,0.8147228973192961
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.15000000000000002,276,0.26153846153846155,0.630427445736011
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.2,260,0.19384615384615383,0.5073824152058208
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.25,244,0.08923076923076922,0.36753628848526243
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.30000000000000004,227,0.055384615384615386,0.31175866895090926
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.35000000000000003,211,0.052307692307692305,0.2536992763250954
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.4,195,0.036923076923076927,0.19652136978840506
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.45,179,0.018461538461538463,0.1497559799778201
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.5,163,0.015384615384615385,0.12533797080181833
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.55,146,0.006153846153846154,0.09336238297384374
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.6000000000000001,130,0.006153846153846154,0.08227835078316184
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.65,114,0.006153846153846154,0.06079290775585901
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.7000000000000001,97,0.006153846153846154,0.0160189461158357
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.75,81,0.003076923076923077,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.8,65,0.003076923076923077,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.8500000000000001,49,0.003076923076923077,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.9,33,0.003076923076923077,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,0.9500000000000001,16,0.003076923076923077,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,targeted_degree,0,1.0,0,0.0,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.0,325,0.42153846153846153,1.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.05,309,0.38461538461538464,0.9403768370324357
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.1,293,0.30153846153846153,0.8217896480195456
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.15000000000000002,276,0.28307692307692306,0.810029265323401
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.2,260,0.27384615384615385,0.816037436558459
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.25,244,0.24923076923076923,0.7177688307870861
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.30000000000000004,227,0.21846153846153846,0.6842045712362392
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.35000000000000003,211,0.2123076923076923,0.6968081179713232
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.4,195,0.16923076923076924,0.6322370725400883
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.45,179,0.07692307692307693,0.5362642832835558
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.5,163,0.07076923076923076,0.4972241496020739
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.55,146,0.06461538461538462,0.4812338226909605
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.6000000000000001,130,0.055384615384615386,0.47647684747219654
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.65,114,0.03076923076923077,0.40451407827390645
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.7000000000000001,97,0.024615384615384615,0.41328880978856103
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.75,81,0.024615384615384615,0.3993938572688249
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.8,65,0.015384615384615385,0.3197320033389591
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.8500000000000001,49,0.009230769230769232,0.3171097496400129
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.9,33,0.009230769230769232,0.2648587113470562
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,0.9500000000000001,16,0.006153846153846154,0.31076755464721256
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,0,1.0,0,0.0,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.0,325,0.42153846153846153,1.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.05,309,0.38153846153846155,0.9688780025540824
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.1,293,0.36,0.9465712049717865
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.15000000000000002,276,0.27384615384615385,0.8023086957229129
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.2,260,0.2676923076923077,0.7757432645141898
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.25,244,0.14153846153846153,0.6426952085299718
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.30000000000000004,227,0.13846153846153847,0.6564978461592081
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.35000000000000003,211,0.12923076923076923,0.6238130441652634
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.4,195,0.12,0.6535181045921507
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.45,179,0.11076923076923077,0.6536946820556819
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.5,163,0.05846153846153846,0.5128248049074973
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.55,146,0.04,0.4890536362039126
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.6000000000000001,130,0.033846153846153845,0.4558294758027506
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.65,114,0.033846153846153845,0.4664649461774956
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.7000000000000001,97,0.03076923076923077,0.39713637245509337
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.75,81,0.024615384615384615,0.38702070463009347
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.8,65,0.018461538461538463,0.36081905984279733
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.8500000000000001,49,0.012307692307692308,0.3012542621580122
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.9,33,0.009230769230769232,0.28251595877019325
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,0.9500000000000001,16,0.006153846153846154,0.31076755464721256
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,1,1.0,0,0.0,0.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.0,325,0.42153846153846153,1.0
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.05,309,0.40615384615384614,0.977843714510437
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.1,293,0.36,0.8488502197070278
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.15000000000000002,276,0.32,0.8188533231605779
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.2,260,0.23076923076923078,0.690139429097885
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.25,244,0.1753846153846154,0.606766346322192
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.30000000000000004,227,0.16307692307692306,0.5894420077510328
pems-bay,pems-bay-by-disp_fil-with-alpah_filter0_3,random,2,0.35000000000000003,211,0.10461538461538461,0.5143237054042578
